ID,Date,Date1,Species,Capture Time,Sex,Age,Mass,Forearm,Fat,Lean,Free_Water,Total_Body_Water,Season,Tibia Length,Repro Status,State,County,Site Name,Comments
LM2-MYLU-39,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.63,38.6,1.54,5.38,0.02,5.16,,,,ON,,ON hibernaculum,
LM2-MYLU-4,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,6.81,39,0.61,5.65,0.05,4.57,,,,ON,,ON hibernaculum,
LM2-MYLU-40,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.15,37.45,1.06,5.41,0,4.81,,,,ON,,ON hibernaculum,
LM2-MYLU-41,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,6.88,38.15,0.77,5.49,0.06,3.98,,,,ON,,ON hibernaculum,
LM2-MYLU-42,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,8.64,38.45,1.93,5.85,0,4.24,,,,ON,,ON hibernaculum,
LM2-MYLU-43,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.34,39.4,0.72,6.05,0,5.64,,,,ON,,ON hibernaculum,
LM2-MYLU-44,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.27,36.65,0.83,5.86,0,4.98,,,,ON,,ON hibernaculum,
LM2-MYLU-45,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.91,38.5,0.7,5.38,0.06,4.42,,,,ON,,ON hibernaculum,
LM2-MYLU-46,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.82,37.9,0.81,5.27,0.05,4.16,,,,ON,,ON hibernaculum,
LM2-MYLU-47,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.7,37.3,0.78,5.3,0,4.28,,,,ON,,ON hibernaculum,
LM2-MYLU-48,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,5.84,38.05,0.54,4.67,0.01,3.76,,,,ON,,ON hibernaculum,
LM2-MYLU-49,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.76,37,0.98,5.12,0,3.79,,,,ON,,ON hibernaculum,
LM2-MYLU-5,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,6.63,38.45,1.04,5.08,0.03,4.03,,,,ON,,ON hibernaculum,
LM2-MYLU-50,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,8.3,38.95,0.88,6.56,0,4.87,,,,ON,,ON hibernaculum,
LM2-MYLU-51,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.4,38.95,1.09,5.54,0,4.53,,,,ON,,ON hibernaculum,
LM2-MYLU-52,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.4,38.2,0.59,5.06,0,5.45,,,,ON,,ON hibernaculum,
LM2-MYLU-53,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.57,37.45,0.68,5.22,0.06,3.79,,,,ON,,ON hibernaculum,
LM2-MYLU-54,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,6.98,36.95,0.82,5.47,0.09,4.23,,,,ON,,ON hibernaculum,
LM2-MYLU-55,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.48,39,1.31,5.42,0.06,4.42,,,,ON,,ON hibernaculum,
LM2-MYLU-56,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.1,39,0.93,5.53,0,5.93,,,,ON,,ON hibernaculum,
LM2-MYLU-57,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.12,38.1,1.29,5.21,0.05,3.98,,,,ON,,ON hibernaculum,
LM2-MYLU-58,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,8.24,39.4,1.43,6,0,4.44,,,,ON,,ON hibernaculum,
LM2-MYLU-59,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.57,38.9,1.44,5.28,0.09,4.02,,,,ON,,ON hibernaculum,
LM2-MYLU-6,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.31,38.45,0.78,6.02,0,4.48,,,,ON,,ON hibernaculum,
LM2-MYLU-60,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.17,37.9,0.79,5.69,0.04,4.26,,,,ON,,ON hibernaculum,
LM2-MYLU-61,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.68,37.7,1.25,5.65,0.04,4.16,,,,ON,,ON hibernaculum,
LM2-MYLU-62,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.52,36,0.98,4.96,0.02,5.13,,,,ON,,ON hibernaculum,
LM2-MYLU-63,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,7.09,38.55,0.9,5.43,0.12,4.15,,,,ON,,ON hibernaculum,
LM2-MYLU-64,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.61,37.4,1.09,4.94,0.18,3.49,,,,ON,,ON hibernaculum,
LM2-MYLU-65,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,6.59,37.45,0.76,5.05,0.03,3.7,,,,ON,,ON hibernaculum,
LM2-MYLU-66,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,8.34,39.4,1.29,6.41,0.1,5.04,,,,ON,,ON hibernaculum,
LM2-MYLU-7,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.25,38.25,1.15,5.51,0.01,5.43,,,,ON,,ON hibernaculum,
LM2-MYLU-8,4.2.2010,2-Apr-10,Myotis lucifugus,,M,A,5.91,36.85,0.57,4.79,0,3.99,,,,ON,,ON hibernaculum,
LM2-MYLU-9,4.2.2010,2-Apr-10,Myotis lucifugus,,F,A,7.22,38.45,0.86,5.78,0,4.8,,,,ON,,ON hibernaculum,
LM3-EPFU-1,8.22.2009,22-Aug-09,Eptesicus fuscus,1:05:00 AM,M,A,18.5,45.8,,,,,,,,ON,,Long Point,
LM3-EPFU-2,8.24.2009,24-Aug-09,Eptesicus fuscus,5:10:00 AM,F,A,16.1,46.9,,,,,,,,ON,,Long Point,
LM3-EPFU-3,8.26.2009,26-Aug-09,Eptesicus fuscus,11:35:00 PM,M,A,18.7,47.6,3.346,13.829,0.049,9.956,,,,ON,,Long Point,
LM3-EPFU-4,9.5.2009,5-Sep-09,Eptesicus fuscus,12:10:00 AM,M,A,16.4,43.8,,,,,,,,ON,,Long Point,
LM3-LABO-1,8.21.2009,21-Aug-09,Lasiurus borealis,12:00:00 AM,M,A,9,38.8,,,,,,,,ON,,Long Point,
LM3-LABO-10,9.14.2009,14-Sep-09,Lasiurus borealis,6:45:00 AM,M,A,12.1,37.75,1.164,9.433,0.005,8.468,,,,ON,,Long Point,
LM3-LABO-2,8.21.2009,21-Aug-09,Lasiurus borealis,11:20:00 PM,M,A,9.7,40.1,,,,,,,,ON,,Long Point,
LM3-LABO-3,8.22.2009,22-Aug-09,Lasiurus borealis,12:50:00 AM,M,SA,9.7,38.1,,,,,,,,ON,,Long Point,
LM3-LABO-4,8.22.2009,22-Aug-09,Lasiurus borealis,3:25:00 AM,M,A,14,40.2,,,,,,,,ON,,Long Point,
LM3-LABO-5,8.22.2009,22-Aug-09,Lasiurus borealis,11:45:00 PM,F,SA,12,40.4,,,,,,,,ON,,Long Point,
LM3-LABO-6,8.23.2009,23-Aug-09,Lasiurus borealis,2:35:00 AM,F,A,17.4,40.05,,,,,,,,ON,,Long Point,
LM3-LABO-8,9.5.2009,5-Sep-09,Lasiurus borealis,4:00:00 AM,M,SA,10.9,39.2,1.698,7.913,0,6.678,,,,ON,,Long Point,
LM3-LABO-9,9.9.2009,9-Sep-09,Lasiurus borealis,4:50:00 AM,M,SA,9.7,39.4,0.992,7.727,0.034,5.677,,,,ON,,Long Point,
LM3-LACI-1,8.23.2009,23-Aug-09,Lasiurus cinereus,2:00:00 AM,M,SA,20.9,50.5,,,,,,,,ON,,Long Point,
LM3-LACI-2,8.23.2009,23-Aug-09,Lasiurus cinereus,3:05:00 AM,M,A,23.7,52.65,,,,,,,,ON,,Long Point,
LM3-LACI-3,8.31.2009,31-Aug-09,Lasiurus cinereus,5:50:00 AM,F,SA,25.9,55.75,,,,,,,,ON,,Long Point,
LM3-LACI-4,9.5.2009,5-Sep-09,Lasiurus cinereus,5:35:00 AM,F,A,32,54.9,,,,,,,,ON,,Long Point,
LM3-LANO-1,8.23.2009,23-Aug-09,Lasionycteris noctivagans,6:05:00 AM,M,SA,10.7,40.15,,,,,,,,ON,,Long Point,
LM3-LANO-10,8.27.2009,27-Aug-09,Lasionycteris noctivagans,6:00:00 AM,M,SA,11.8,40.8,2.29,8.628,0.106,7.066,,,,ON,,Long Point,
LM3-LANO-11,8.28.2009,28-Aug-09,Lasionycteris noctivagans,3:40:00 AM,M,SA,11.2,41.4,,,,,,,,ON,,Long Point,
LM3-LANO-12,8.28.2009,28-Aug-09,Lasionycteris noctivagans,4:20:00 AM,M,SA,11.3,40.45,,,0.186,,,,,ON,,Long Point,
LM3-LANO-13,8.28.2009,28-Aug-09,Lasionycteris noctivagans,4:20:00 AM,M,SA,11.4,39,,,,,,,,ON,,Long Point,
LM3-LANO-14,8.28.2009,28-Aug-09,Lasionycteris noctivagans,4:20:00 AM,M,SA,12.1,40.9,,,,,,,,ON,,Long Point,
LM3-LANO-15,8.28.2009,28-Aug-09,Lasionycteris noctivagans,4:20:00 AM,M,SA,12.1,40.9,,,,,,,,ON,,Long Point,
LM3-LANO-16,8.28.2009,28-Aug-09,Lasionycteris noctivagans,5:50:00 AM,F,SA,12.1,42.45,,,,,,,,ON,,Long Point,
LM3-LANO-17,8.28.2009,28-Aug-09,Lasionycteris noctivagans,5:50:00 AM,F,SA,12.2,41.4,,,,,,,,ON,,Long Point,
LM3-LANO-18,8.28.2009,28-Aug-09,Lasionycteris noctivagans,5:50:00 AM,F,SA,12.3,41.25,,,,,,,,ON,,Long Point,
LM3-LANO-19,8.28.2009,28-Aug-09,Lasionycteris noctivagans,5:50:00 AM,F,SA,12.2,42.5,,,,,,,,ON,,Long Point,
LM3-LANO-2,8.24.2009,24-Aug-09,Lasionycteris noctivagans,12:05:00 AM,M,SA,11.8,41.95,,,,,,,,ON,,Long Point,
LM3-LANO-20,8.30.2009,30-Aug-09,Lasionycteris noctivagans,2:55:00 AM,M,SA,10.3,41.7,,,,,,,,ON,,Long Point,
LM3-LANO-21,8.30.2009,30-Aug-09,Lasionycteris noctivagans,3:10:00 AM,F,SA,10.2,41.25,,,,,,,,ON,,Long Point,
LM3-LANO-22,8.30.2009,30-Aug-09,Lasionycteris noctivagans,4:55:00 AM,F,SA,11.7,41,,,,,,,,ON,,Long Point,
LM3-LANO-23,8.30.2009,30-Aug-09,Lasionycteris noctivagans,5:15:00 AM,M,SA,9.7,39.8,,,,,,,,ON,,Long Point,
LM3-LANO-24,8.30.2009,30-Aug-09,Lasionycteris noctivagans,5:15:00 AM,M,SA,11.5,41.4,,,,,,,,ON,,Long Point,
LM3-LANO-25,8.31.2009,31-Aug-09,Lasionycteris noctivagans,5:50:00 AM,M,SA,10.3,39.65,,,,,,,,ON,,Long Point,
LM3-LANO-26,8.31.2009,31-Aug-09,Lasionycteris noctivagans,5:50:00 AM,F,SA,11.9,41.2,,,,,,,,ON,,Long Point,
LM3-LANO-27,8.31.2009,31-Aug-09,Lasionycteris noctivagans,6:20:00 AM,M,SA,10.6,40.25,,,,,,,,ON,,Long Point,
LM3-LANO-28,9.1.2009,1-Sep-09,Lasionycteris noctivagans,4:45:00 AM,F,SA,12,42.8,,,,,,,,ON,,Long Point,
LM3-LANO-29,9.1.2009,1-Sep-09,Lasionycteris noctivagans,5:05:00 AM,M,SA,12,42.25,,,,,,,,ON,,Long Point,
LM3-LANO-3,8.24.2009,24-Aug-09,Lasionycteris noctivagans,5:10:00 AM,F,SA,11.6,41.6,,,,,,,,ON,,Long Point,
LM3-LANO-30,9.1.2009,1-Sep-09,Lasionycteris noctivagans,6:25:00 AM,M,SA,9.8,39.2,,,,,,,,ON,,Long Point,
LM3-LANO-31,9.6.2009,6-Sep-09,Lasionycteris noctivagans,5:30:00 AM,F,A,12.1,40.1,2.097,9.142,0,7.281,,,,ON,,Long Point,
LM3-LANO-32,9.10.2009,10-Sep-09,Lasionycteris noctivagans,4:00:00 AM,M,A,10,41.1,1.691,7.652,0.051,5.517,,,,ON,,Long Point,
LM3-LANO-33,9.12.2009,12-Sep-09,Lasionycteris noctivagans,4:25:00 AM,M,SA,11.8,41.15,2.317,8.749,0.068,6.328,,,,ON,,Long Point,
LM3-LANO-34,9.12.2009,12-Sep-09,Lasionycteris noctivagans,4:25:00 AM,M,SA,10.8,39.75,2.011,8.355,0.104,6.045,,,,ON,,Long Point,
LM3-LANO-35,9.12.2009,12-Sep-09,Lasionycteris noctivagans,5:20:00 AM,M,SA,9.6,40.55,1.524,7.561,0.138,6.245,,,,ON,,Long Point,
LM3-LANO-36,9.12.2009,12-Sep-09,Lasionycteris noctivagans,5:20:00 AM,M,SA,9.8,40.4,1.765,7.504,0.008,5.38,,,,ON,,Long Point,
LM3-LANO-37,9.12.2009,12-Sep-09,Lasionycteris noctivagans,5:20:00 AM,M,SA,9.5,39.15,1.419,7.325,0.019,5.59,,,,ON,,Long Point,
LM3-LANO-38,9.12.2009,12-Sep-09,Lasionycteris noctivagans,5:40:00 AM,F,SA,11.8,39.85,1.65,9.5,0.144,6.982,,,,ON,,Long Point,
LM3-LANO-39,9.12.2009,12-Sep-09,Lasionycteris noctivagans,5:55:00 AM,M,SA,10.2,40.05,1.839,7.752,0.111,5.478,,,,ON,,Long Point,
LM3-LANO-4,8.24.2009,24-Aug-09,Lasionycteris noctivagans,5:10:00 AM,F,SA,11,40.3,,,,,,,,ON,,Long Point,
LM3-LANO-40,9.12.2009,12-Sep-09,Lasionycteris noctivagans,6:50:00 AM,M,SA,9.7,39.5,1.427,7.71,0,5.914,,,,ON,,Long Point,
LM3-LANO-41,9.13.2009,13-Sep-09,Lasionycteris noctivagans,3:40:00 AM,M,A,12.1,39.2,3.315,8.194,0.119,6.53,,,,ON,,Long Point,
LM3-LANO-42,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:00:00 AM,F,SA,11.2,41.45,1.702,8.556,0,7.461,,,,ON,,Long Point,
LM3-LANO-43,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:00:00 AM,F,SA,13.9,41.6,3.228,9.766,0,8.141,,,,ON,,Long Point,
LM3-LANO-44,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:00:00 AM,F,SA,11.8,39.25,2.937,8.004,0.037,5.845,,,,ON,,Long Point,
LM3-LANO-45,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:00:00 AM,M,SA,13.1,41.4,2.636,9.4,0,6.806,,,,ON,,Long Point,
LM3-LANO-46,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:00:00 AM,F,SA,13.5,40.55,3.544,9.236,0,7.033,,,,ON,,Long Point,
LM3-LANO-47,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:30:00 AM,F,A,12,42.15,2.344,8.999,0.115,6.832,,,,ON,,Long Point,
LM3-LANO-48,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:40:00 AM,F,SA,13.1,42.15,3.225,9.17,0,6.716,,,,ON,,Long Point,
LM3-LANO-49,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:40:00 AM,F,SA,12.5,40.9,2.486,9.331,0.02,8.474,,,,ON,,Long Point,
LM3-LANO-5,8.27.2009,27-Aug-09,Lasionycteris noctivagans,4:55:00 AM,M,SA,12.7,41.9,1.996,8.275,0.281,,,,,ON,,Long Point,
LM3-LANO-50,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:40:00 AM,F,A,12.9,41.3,2.781,9.398,0,8.692,,,,ON,,Long Point,
LM3-LANO-51,9.13.2009,13-Sep-09,Lasionycteris noctivagans,5:40:00 AM,M,SA,10.4,38.8,2.044,7.901,0,5.363,,,,ON,,Long Point,
LM3-LANO-52,9.13.2009,13-Sep-09,Lasionycteris noctivagans,6:00:00 AM,F,SA,10.7,42.85,1.275,8.647,0,5.863,,,,ON,,Long Point,
LM3-LANO-53,9.13.2009,13-Sep-09,Lasionycteris noctivagans,6:00:00 AM,M,A,10.9,39.35,2.517,7.677,0.068,6.238,,,,ON,,Long Point,
LM3-LANO-54,9.13.2009,13-Sep-09,Lasionycteris noctivagans,6:00:00 AM,F,A,12.2,41.25,1.918,9.632,0,7.279,,,,ON,,Long Point,
LM3-LANO-55,9.13.2009,13-Sep-09,Lasionycteris noctivagans,6:00:00 AM,F,SA,10.9,39.7,1.976,8.388,0.103,6.527,,,,ON,,Long Point,
LM3-LANO-56,9.14.2009,14-Sep-09,Lasionycteris noctivagans,5:35:00 AM,F,A,12.2,39.6,3.5,8.126,0.076,7.294,,,,ON,,Long Point,
LM3-LANO-57,9.15.2009,15-Sep-09,Lasionycteris noctivagans,4:05:00 AM,F,SA,11.5,42.95,2.497,8.298,0.072,7.766,,,,ON,,Long Point,
LM3-LANO-58,9.17.2009,17-Sep-09,Lasionycteris noctivagans,5:10:00 AM,M,A,12.3,40.05,2.895,8.654,0.078,6.155,,,,ON,,Long Point,
LM3-LANO-59,9.17.2009,17-Sep-09,Lasionycteris noctivagans,5:10:00 AM,M,SA,10.5,40,2.077,7.668,0,5.701,,,,ON,,Long Point,
LM3-LANO-6,8.27.2009,27-Aug-09,Lasionycteris noctivagans,5:20:00 AM,F,SA,12.2,39.6,2.623,8.563,0,7.032,,,,ON,,Long Point,
LM3-LANO-60,9.17.2009,17-Sep-09,Lasionycteris noctivagans,5:10:00 AM,F,SA,11.7,39.8,1.732,9.159,0.169,6.992,,,,ON,,Long Point,
LM3-LANO-7,8.27.2009,27-Aug-09,Lasionycteris noctivagans,5:35:00 AM,M,SA,10.7,40.8,1.839,8.081,0.186,6.021,,,,ON,,Long Point,
LM3-LANO-8,8.27.2009,27-Aug-09,Lasionycteris noctivagans,6:00:00 AM,M,SA,10.7,41.6,1.738,8.075,0,6.721,,,,ON,,Long Point,
LM3-LANO-9,8.27.2009,27-Aug-09,Lasionycteris noctivagans,6:00:00 AM,F,SA,11.3,41.5,1.861,8.635,0,6.704,,,,ON,,Long Point,
LM3-MYLU-1,8.27.2009,27-Aug-09,Myotis lucifugus,11:20:00 PM,F,A,8.4,37.5,1.496,6.216,0.024,4.556,,,,ON,,Long Point,
LM3-MYLU-2,9.17.2009,17-Sep-09,Myotis lucifugus,5:10:00 AM,F,A,10.3,37.1,3.198,6.522,0.001,6.467,,,,ON,,Long Point,
NF1-COTO-1,9.26.2016,26-Sep-16,Corynorhinus townsendii,7:55:00 PM,M,A,7.9,44.1,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-10,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:43:00 PM,M,A,9.4,43.3,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-11,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:43:00 PM,M,A,9.2,43,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-12,9.27.2016,27-Sep-16,Corynorhinus townsendii,9:43:00 PM,M,A,8.9,43.1,,,,,,,,CO,Montrose,Paradox Mine,WNS30
NF1-COTO-13,9.27.2016,27-Sep-16,Corynorhinus townsendii,9:43:00 PM,M,A,8.9,42.6,,,,,,,,CO,Montrose,Paradox Mine,WNS31
NF1-COTO-14,9.27.2016,27-Sep-16,Corynorhinus townsendii,10:55:00 PM,M,A,7.2,40.5,,,,,,,,CO,Montrose,Paradox Mine,WNS32
NF1-COTO-15,9.27.2016,27-Sep-16,Corynorhinus townsendii,11:48:00 PM,M,A,8.6,43.7,,,,,,,,CO,Montrose,Paradox Mine,WNS33
NF1-COTO-16,9.27.2016,27-Sep-16,Corynorhinus townsendii,11:54:00 PM,F,A,8.9,45,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-17,9.27.2016,27-Sep-16,Corynorhinus townsendii,12:25:00 AM,M,A,7.9,41.7,,,,,,,,CO,Montrose,Paradox Mine,WNS34
NF1-COTO-18,9.27.2016,27-Sep-16,Corynorhinus townsendii,12:25:00 AM,M,A,7.6,42,,,,,,,,CO,Montrose,Paradox Mine,WNS35
NF1-COTO-19,9.27.2016,27-Sep-16,Corynorhinus townsendii,12:48:00 AM,M,A,8.2,44.1,,,,,,,,CO,Montrose,Paradox Mine,WNS36
NF1-COTO-2,9.26.2016,26-Sep-16,Corynorhinus townsendii,8:41:00 PM,M,A,7.5,41.2,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-20,9.27.2016,27-Sep-16,Corynorhinus townsendii,1:07:00 AM,M,A,8.6,42.3,,,,,,,,CO,Montrose,Paradox Mine,WNS37
NF1-COTO-21,9.27.2016,27-Sep-16,Corynorhinus townsendii,1:42:00 AM,M,A,7.7,42.7,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-22,9.27.2016,27-Sep-16,Corynorhinus townsendii,1:42:00 AM,F,A,10.5,44.5,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-23,9.27.2016,27-Sep-16,Corynorhinus townsendii,2:15:00 AM,F,A,10.3,43.3,,,,,,,,CO,Montrose,Paradox Mine,WNS38
NF1-COTO-24,9.27.2016,27-Sep-16,Corynorhinus townsendii,2:15:00 AM,M,A,8.7,41.8,,,,,,,,CO,Montrose,Paradox Mine,"Ear damage, Trailing margin missing large portion"
NF1-COTO-25,9.27.2016,27-Sep-16,Corynorhinus townsendii,2:50:00 AM,F,A,13.4,45.2,,,,,,,,CO,Montrose,Paradox Mine,Lots of flies
NF1-COTO-26,9.27.2016,27-Sep-16,Corynorhinus townsendii,2:50:00 AM,M,A,9.6,41.9,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-27,9.29.2016,29-Sep-16,Corynorhinus townsendii,8:05:00 PM,F,A,10.6,44.2,,,,,,,,CO,Montrose,Paradox Mine,WNS45
NF1-COTO-28,9.29.2016,29-Sep-16,Corynorhinus townsendii,8:44:00 PM,M,A,7.6,40.1,,,,,,,,CO,Montrose,Paradox Mine,WNS46
NF1-COTO-29,9.30.2016,30-Sep-16,Corynorhinus townsendii,9:56:00 PM,F,A,12.3,44.2,,,,,,,,CO,Montrose,Paradox Mine,WNS47
NF1-COTO-3,9.26.2016,26-Sep-16,Corynorhinus townsendii,9:04:00 PM,M,A,9.2,42.3,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-30,10.7.2016,7-Oct-16,Corynorhinus townsendii,12:45:00-1:45:00 AM,M,A,9.6,42.4,0.88,7.83,0.02,6.11,,,,OK,Woodward,Selman Living Lab,
NF1-COTO-31,10.7.2016,7-Oct-16,Corynorhinus townsendii,2:25:00-2:55:00 AM,M,A,10.7,43.6,1.35,8.53,0.08,7.46,,,,OK,Woodward,Selman Living Lab,Ear damage
NF1-COTO-4,9.26.2016,26-Sep-16,Corynorhinus townsendii,10:25:00 PM,F,A,9.5,44.5,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-5,9.26.2016,26-Sep-16,Corynorhinus townsendii,10:54:00 PM,F,A,9.5,44.7,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-6,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:11:00 PM,M,A,8.2,42.5,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-7,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:11:00 PM,M,A,8.3,42.1,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-8,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:32:00 PM,M,A,7.2,40.2,,,,,,,,CO,Montrose,Paradox Mine,
NF1-COTO-9,9.26.2016,26-Sep-16,Corynorhinus townsendii,11:32:00 PM,M,A,9.1,42.3,,,,,,,,CO,Montrose,Paradox Mine,
NF1-EPFU-1,9.28.2016,28-Sep-16,Eptesicus fuscus,8:52:00 PM,M,A,17.6,49.7,,,,,,,,CO,Montrose,Paradox Mine,WNS42
NF1-MYCI-1,9.27.2016,27-Sep-16,Myotis ciliolabrum,8:10:00 PM,F,A,6.1,32.3,,,,,,,,CO,Montrose,Paradox Mine,"WNS27, Foot=6.2mm, Nostrils=2mm, Muzzle=6.0mm"
NF1-MYCI-2,9.27.2016,27-Sep-16,Myotis ciliolabrum,8:10:00 PM,M,A,5,34,,,,,,,,CO,Montrose,Paradox Mine,"WNS28, Foot=6.0mm, Nostrils=1.3mm, Muzzle=6.1mm"
NF1-MYCI-3,9.27.2016,27-Sep-16,Myotis ciliolabrum,8:28:00 PM,M,A,5.6,31.6,,,,,,,,CO,Montrose,Paradox Mine,WNS29
NF1-MYCI-4,9.28.2016,28-Sep-16,Myotis ciliolabrum,8:23:00 PM,F,A,5.4,34.8,,,,,,,,CO,Montrose,Paradox Mine,"WNS40, ID Swab"
NF1-MYCI-5,9.28.2016,28-Sep-16,Myotis ciliolabrum,8:47:00 PM,M,A,4.9,33.9,,,,,,,,CO,Montrose,Paradox Mine,"WNS41, ID Swab"
NF1-MYCI-6,9.28.2016,28-Sep-16,Myotis ciliolabrum,9:57:00 PM,M,A,5.7,34.4,,,,,,,,CO,Montrose,Paradox Mine,WNS43
NF1-MYCI-7,9.28.2016,28-Sep-16,Myotis ciliolabrum,11:00:00 PM,M,A,5.5,32.7,,,,,,,,CO,Montrose,Paradox Mine,WNS44
NF1-MYCI-8,9.28.2016,28-Sep-16,Myotis ciliolabrum,11:50:00 PM,M,A,5.5,33.1,,,,,,,,CO,Montrose,Paradox Mine,
NF1-MYEV-1,9.19.2016,19-Sep-16,Myotis evotis,8:02:00 PM,M,SA,5.1,38.6,,,,,,,,MT,Judith Basin,Old Dry Wolf,
NF1-MYEV-10,9.23.2016,23-Sep-16,Myotis evotis,8:53:00 PM,F,A,6.9,38.6,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-11,9.23.2016,23-Sep-16,Myotis evotis,9:00:00 PM,F,A,6.6,39.1,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-12,9.23.2016,23-Sep-16,Myotis evotis,9:09:00 PM,M,A,7.4,38.1,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-13,9.23.2016,23-Sep-16,Myotis evotis,9:17:00 PM,M,A,7.5,37.8,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-14,9.23.2016,23-Sep-16,Myotis evotis,9:20:00 PM,M,A,7.5,38.7,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-15,9.23.2016,23-Sep-16,Myotis evotis,9:31:00 PM,M,A,7.4,38.4,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-16,9.23.2016,23-Sep-16,Myotis evotis,9:37:00 PM,M,A,6.8,37.6,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-17,9.23.2016,23-Sep-16,Myotis evotis,9:40:00 PM,M,SA,5,38.4,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-18,9.23.2016,23-Sep-16,Myotis evotis,9:53:00 PM,M,A,6.9,37.6,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-19,9.23.2016,23-Sep-16,Myotis evotis,10:05:00 PM,M,A,7.4,37.5,,,,,,,,MT,Cascade,Lick Creek Cave,1 Fecal on ground
NF1-MYEV-2,9.21.2016,21-Sep-16,Myotis evotis,9:33:00 PM,M,A,7.1,38,,,,,,,,MT,Cascade,Lick Creek Cave,Out
NF1-MYEV-20,9.23.2016,23-Sep-16,Myotis evotis,10:09:00 PM,M,SA,5.1,38,,,,,,,,MT,Cascade,Lick Creek Cave,
NF1-MYEV-21,9.23.2016,23-Sep-16,Myotis evotis,10:27:00 PM,F,SA,6.9,37.5,,,,,,,,MT,Cascade,Lick Creek Cave,
